lat,lon,name,accesslevel,wheelchair
51.0516191,13.5752031,"Kaufbach, Zur Windmühle (Wendeplatz)",0,unknown
51.0940406,13.6038874,Niederwartha Haltepunkt,0,unknown
51.0945521,13.6036197,Niederwartha Haltepunkt,0,unknown
51.0397615,13.5862734,"Kesselsdorf, Inselallee",0,unknown
51.0934983,13.6047848,Niederwartha,0,unknown
51.0905266,13.6090525,Rohrbahn,0,unknown
51.0906036,13.6090201,Rohrbahn,0,unknown
51.0861525,13.5849774,Weistropp Dorfplatz,0,unknown
51.093994,13.6044449,Ersatzhaltestelle,0,unknown
51.0936804,13.6054189,Niederwartha Haltepunkt,0,unknown
50.9778769,13.7941261,Dresden Fußweg nach Borthen,0,unknown
50.9449053,13.7567925,Kreischa Am Mühlgraben,0,unknown
50.9444377,13.7620462,Kreischa Kirche,0,unknown
51.0057314,13.8077018,Niedersedlitzer Straße,0,unknown
51.0058243,13.8080289,Niedersedlitzer Straße,0,unknown
50.9535713,13.8614473,"Dohna, Reppchenstraße",0,unknown
50.9590476,13.8569763,Dresdner Straße,0,unknown
50.9621017,13.9297628,Pirna ZOB/Bf,0,unknown
50.9617909,13.9293443,Pirna ZOB/Bf,0,unknown
50.9618855,13.9293551,ZOB/Bf,0,unknown
50.9617807,13.9291566,Pirna ZOB/Bf,0,unknown
50.962024,13.9292746,Pirna ZOB/Bf,0,unknown
50.9620578,13.9295214,Pirna ZOB/Bf,0,unknown
50.9619868,13.9299613,Pirna ZOB/BF,0,unknown
50.9617875,13.9296394,Pirna ZOB/Bf,0,unknown
50.961926,13.9296555,ZOB/BF,0,unknown
50.9617976,13.9299291,Pirna ZOB/Bf,0,unknown
50.9619666,13.9290386,Pirna ZOB/Bf,0,unknown
50.9321241,13.9137076,Zuschendorf Lindental,0,unknown
50.9373987,13.8917492,Krebs,0,unknown
50.9965855,13.6504434,Deuben Sachsenplatz,0,unknown
50.992839,13.6569003,Am Hexenberg,0,unknown
51.0071037,13.6749436,Birkigt Zur Schicht,0,unknown
51.012072,13.6767675,Birkigt Finkenmühlenstraße,0,unknown
51.0007321,13.6831163,"Kleinnaundorf, Reiboldschachtring",0,unknown
51.0117561,13.6780432,Birkigt Schule,0,unknown
50.9917835,13.7122585,"Bannewitz, Wendeplatz",0,unknown
50.9933299,13.7777687,Kauscha,0,unknown
51.0105755,13.6786668,Birkigt Schule,0,unknown
50.989744,13.7625231,"Goppeln, Leubnitzer Straße",0,unknown
50.9907878,13.6567992,Freital Wilhelm-Müller-Straße,0,unknown
50.9862137,13.6620063,Niederhäslich Waldblick,0,unknown
50.9881013,13.6598199,Niederhäslich Raschelberg,0,unknown
50.9922985,13.6369867,Freital Bergstraße,0,unknown
50.9783935,13.6220547,Freital Coßmannsdorf Schule,0,unknown
50.9766232,13.6096271,Somsdorf In der Tilke,0,unknown
50.9959855,13.6377806,Freital Pfaffengrund,0,unknown
50.976354,13.6136907,Freital Alter Berg,-1,no
50.9746769,13.6010785,Somsdorf Am Graben,-1,no
50.975771,13.6046821,Somsdorf Gasthof,0,unknown
50.9881723,13.6333818,Freital Am Bäckerberg,0,unknown
51.0434835,13.7023627,Löbtau Gröbelstraße,1,limited
51.0191484,13.6383078,Kohlsdorfer Straße,0,unknown
51.014555,13.6364262,Freital Zauckerode Ambulatorium,0,unknown
51.0027308,13.5923087,Kleinopitz Weißiger Straße,0,unknown
51.0071103,13.5955272,Kleinopitz Wendeplatz,0,unknown
50.9977976,13.6041643,Freital Weißig Wendeplatz,0,unknown
51.0063469,13.5903505,Kleinopitz Kreuzstraße,0,unknown
51.0201255,13.5915814,Oberhermsdorf Schule,0,unknown
51.0002351,13.6107089,Freital Weißig Deubener Weg,0,unknown
51.0174021,13.6356636,Freital Zauckerode Kindergarten,0,unknown
50.9849193,13.697135,Possendorf Poisental Abzw. Bannewitz,0,unknown
50.9873582,13.670653,Niederhäslich Dorfplatz,0,unknown
50.9662605,13.7195106,Possendorf Niederdorf,2,yes
50.9624904,13.7229325,Possendorf Am Spitzberg,2,yes
50.9983394,13.5291447,Pohrsdorf Gemeindeamt,0,unknown
50.9576957,13.6607533,Oelsa Einkaufsmarkt,0,unknown
51.0314753,13.5476607,Grumbach Wendeplatz,0,unknown
50.9536813,13.661955,Oelsa Polstermöbelindustrie,0,unknown
50.9747105,13.6315066,Eckersdorf Gasthof,0,unknown
51.0604635,13.6955243,Bremer Straße,2,yes
51.0606854,13.6947846,Bremer Straße,2,yes
51.0616542,13.6806925,Cossebauder Straße,-1,no
51.0615564,13.6803546,Cossebauder Straße,-1,no
51.0613123,13.6915197,Flügelweg,2,yes
51.061448,13.6907928,Flügelweg,2,yes
51.0609664,13.6777233,Gottfried-Keller-Straße,-1,no
51.0589553,13.7035709,Hamburger Straße,1,limited
51.0118815,13.8089763,Haltepunkt Dobritz,2,yes
51.0021204,13.798674,Georg-Palitzsch-Straße,-1,no
51.0042885,13.7978398,Jacob-Winter-Platz,-1,no
51.0046961,13.7986029,Jacob-Winter-Platz,-1,no
51.0526912,13.7268882,Schweriner Straße,2,yes
51.0581964,13.7095169,Waltherstraße,-1,no
51.0896015,13.7091942,Krankenhaus Neustadt,2,yes
51.0898308,13.7086875,Krankenhaus Neustadt,2,yes
51.0117729,13.8089631,Haltepunkt Dobritz,2,yes
51.0208062,13.8117923,Lassallestraße,-1,no
51.0258559,13.8043145,Marienberger Straße,-1,no
51.1170694,13.7408112,"Hellerau, Kiefernweg",-1,no
51.1172339,13.7401692,"Hellerau, Kiefernweg",-1,no
51.093775,13.7162681,Stephanstraße,0,unknown
51.0954261,13.7149131,Stephanstraße,0,unknown
51.0295716,13.7319802,Technische Universität (Fritz-Foerster-Platz),2,yes
51.0299174,13.7314407,Technische Universität (Fritz-Foerster-Platz),2,yes
51.0289518,13.7390375,Staats- und Universitätsbibliothek,1,limited
51.0291773,13.7375623,Staats- und Universitätsbibliothek,1,limited
51.0282112,13.7470546,Zellescher Weg,2,yes
51.0286365,13.7449511,Zellescher Weg,2,yes
51.0298445,13.7833435,Fraunhofer-Institutszentrum,1,limited
51.0284308,13.7867846,Gasanstaltstraße,0,unknown
51.030873,13.7808115,Grunaer Weg,1,limited
51.0248993,13.7893122,Nätherstraße,0,unknown
51.0256999,13.7889367,Nätherstraße,0,unknown
51.0465744,13.7725128,Fetscherplatz,1,limited
51.048317,13.7431913,Pirnaischer Platz,2,yes
51.0490394,13.7438546,Pirnaischer Platz,2,yes
51.0114057,13.8081943,Haltepunkt Dobritz,2,yes
51.052752,13.7265648,Schweriner Straße,2,yes
51.0115143,13.8273362,Altleuben,2,yes
51.0095945,13.8306938,Berthold-Haupt-Straße,2,yes
51.0083325,13.8545055,"Kleinzschachwitz, Freystraße",-1,no
51.0085329,13.8548665,"Kleinzschachwitz, Freystraße",-1,no
51.0079632,13.8487823,Meußlitzer Straße,-1,no
51.0498737,13.7462493,Pirnaischer Platz,0,unknown
51.0399835,13.6452469,Altnossener Straße,2,yes
51.0405181,13.6325114,"Gompitz, Gompitzer Höhe",2,yes
51.0915205,13.7650269,Hellersiedlung,-1,no
51.0917776,13.7654217,Hellersiedlung,-1,no
51.1081264,13.7732879,Infineon Nord,2,yes
51.1027689,13.7703548,Infineon Süd,-1,no
51.1143354,13.784053,Zur Neuen Brücke,-1,no
51.106053,13.6603844,Landesbühnen Sachsen,2,yes
51.1060123,13.659652,Landesbühnen Sachsen,2,yes
51.080249,13.7140552,Mickten,2,yes
51.086641,13.7043735,Rankestraße,2,yes
51.1274288,13.7219489,"Wilschdorf, Industriegebiet",0,unknown
51.1276609,13.7220983,"Wilschdorf, Industriegebiet",0,unknown
51.126463,13.7315406,Wilschdorfer Landstraße,0,unknown
51.1186358,13.7315387,Saßnitzer Straße,1,limited
51.1188038,13.7313681,Saßnitzer Straße,2,yes
51.117322,13.7122489,Lößnitzweg,0,unknown
51.1173642,13.7118019,Lößnitzweg,0,unknown
51.0522962,13.7771507,Blasewitzer Straße / Fetscherstraße,-1,no
51.049525,13.774436,Gabelsbergerstraße,-1,no
51.0493269,13.7742458,Gabelsbergerstraße,-1,no
51.0268389,13.8652431,Rockau - Am Dorfplatz,0,unknown
51.0120486,13.8259508,Altleuben,2,yes
51.1120893,13.8981986,"Radeberg, Forststraße",-1,no
51.1132689,13.8910054,"Radeberg, Heidehäuser",0,unknown
51.1031194,13.9050427,"Radeberg, Robert-Blum-Weg",0,unknown
51.1752176,13.5511969,Weinböhlaer Straße ►,2,yes
51.1732323,13.5385934,Deutsches Haus,0,unknown
51.1734436,13.5393351,Deutsches Haus,0,unknown
51.1768835,13.5608065,Bahnhof,0,unknown
51.1122663,13.9186108,"Radeberg, Dr.-Albert-Dietze-Straße",0,unknown
51.1140517,13.9312489,"Radeberg, Zur Sternwarte",2,yes
51.1518459,13.5738302,Köhlerstraße,-1,no
51.1538343,13.5802891,Friedensstraße,0,unknown
51.1649833,13.5702226,Mittelschule,0,unknown
51.1059747,13.9205442,"Radeberg, Richard-Wagner-Straße",0,unknown
51.1062894,13.9196716,"Radeberg, Richard-Wagner-Straße",0,unknown
51.1023706,13.9279986,"Radeberg, C.-Eschebach-Straße",0,unknown
51.1639895,13.5736452,Bahnhofstraße,0,unknown
51.1567631,13.5894112,Weg zum Sportplatz,-1,no
51.1532155,13.5633151,Tannenstraße,-1,no
51.1659541,13.5627722,Poststraße,2,yes
51.1680462,13.5787941,Sachsenplatz,0,unknown
51.0280852,13.7117803,Kaitzer Straße,0,unknown
51.1287946,13.9161407,"Radeberg, An der Ziegelei",0,unknown
51.1624167,13.5622429,Nassauhalle,2,yes
51.164726,13.5821885,Moritzburger Straße,-1,no
51.1430908,13.5339917,Mittelweg,0,unknown
51.1396512,13.5286809,Wasserwerk,0,unknown
51.1629447,13.5942164,Laubenschlösschen,2,yes
51.1636765,13.589331,Laubengasse,-1,no
51.1636227,13.5774762,Maxstraße,-1,no
51.1260414,13.9426635,"Radeberg, Großröhrsdorfer Straße",0,unknown
51.127038,13.9077534,"Radeberg-Lotzdorf, Gasthof",0,unknown
51.1292234,13.903893,"Radeberg-Lotzdorf, Röderbrücke",-1,no
51.1072034,13.628827,S-Bf. Kötschenbroda,0,unknown
50.9493467,13.9414795,Pirna Otto-Walther-Straße,0,unknown
50.9799739,13.9306123,Wesenitztalschänke,0,unknown
51.1573048,13.8880288,Seifersdorf Brauereiweg,-1,no
51.1594491,13.8794066,"Seifersdorf, Kirchgasse",-1,no
51.1583333,13.9002756,"Wachau, Am Rittergut",0,unknown
51.1755737,13.6204141,Neuer anbau,0,unknown
51.1698734,13.9544078,"Lichtenberg, Abzweig Kleindittmannsdorf",0,unknown
51.1410293,13.5964198,"Coswig, Spitzgrund",0,unknown
51.1713534,13.5641435,Am Sandweg,0,unknown
51.1630282,13.7307536,"Bärnsdorf, Marsdorfer Straße",0,unknown
51.1505987,13.7342882,"Volkersdorf, Unterer Gasthof",0,unknown
51.1269825,13.5804897,Coswig Zentrum / Börse,2,yes
51.1234947,13.5795366,Bahnhof,0,unknown
51.1512904,13.567373,EV4,-1,no
51.1605161,13.5651324,EV4,0,unknown
51.1501851,13.7964337,"Dresden-Weixdorf, Alte Moritzburger Straße",0,unknown
51.1521131,13.7891225,Weixdorf Freiligrathstraße,-1,no
51.1111002,13.7632431,Am Hellerrand,-1,no
51.1684473,13.7918315,"Hufen, Weixdorfer Straße",0,unknown
51.0477942,13.7344092,Webergasse,0,unknown
51.0281329,13.7768095,Betriebshof Gruna,0,unknown
51.0655889,13.7418424,"Fernbus: Berlin, Rügen, Usedom, Darß",0,unknown
51.0124975,13.6625024,Freital Bf Potschappel,2,yes
51.013046,13.6629145,Freital Bf Potschappel,0,unknown
51.0097485,13.6608218,Turnerstraße,0,unknown
51.0371903,13.7926968,Junghansstraße,-1,no
51.0374491,13.7922603,Junghansstraße,-1,no
51.0116976,13.6639184,Platz der Jugend,0,unknown
51.0157815,13.7674795,Altleubnitz,0,unknown
51.0120599,13.7655426,Klosterteichplatz,0,unknown
51.0150725,13.7644582,Neuostra,0,unknown
51.0107265,13.7704059,Thomas-Mann-Straße,2,yes
50.9533234,13.7270068,"Kreischa, Abzweig Kleincarsdorf",2,yes
50.9829218,13.8657001,Friedensstraße,0,unknown
50.9805997,13.8694826,Rathaus,0,unknown
50.9822445,13.7149493,"Bannewitz, Welschhufe",1,limited
50.983389,13.7148954,"Bannewitz, Welschhufe",0,unknown
50.9789974,13.7174405,"Hänichen, Pulverweg",0,unknown
50.9792664,13.7176858,"Hänichen, Pulverweg",0,unknown
51.00592,13.8383786,Weißdornstraße,0,unknown
51.005583,13.8387225,Weißdornstraße,0,unknown
51.0024252,13.8421655,Bahnhofstraße,0,unknown
51.0025483,13.8416948,Bahnhofstraße,0,unknown
51.0027328,13.8418238,Bahnhofstraße,0,unknown
50.9994971,13.8296196,Bahnhof Niedersedlitz,-1,no
51.0004948,13.8299897,Försterlingstraße,0,unknown
50.9993511,13.8301438,Bahnhof Niedersedlitz,-1,no
50.9921129,13.7891852,Alter Postweg,2,yes
50.9909967,13.7878581,Arno-Schellenberg-Straße,-1,no
51.0821781,13.6914382,Washingtonstraße,2,yes
51.0819521,13.6958698,Elbepark,2,yes
51.0436674,13.7253063,Budapester Straße,2,yes
51.0390246,13.7392185,Gret-Palucca-Straße,2,yes
51.1392555,13.5744385,EV4,0,unknown
51.1607292,13.7995495,"Weixdorf, Promigberg",0,unknown
51.1195088,13.6325057,Radebeul Sonnenleite,0,unknown
50.9978416,13.5995394,"Großopitz, Abzw. Großopitz",0,unknown
50.9802118,13.8647403,Stadtzentrum,0,unknown
51.0260033,13.8856496,Malschendorf,0,unknown
51.0332569,13.8949728,Schönfeld-Markt,0,unknown
51.0174543,13.9107279,Zaschendorf,0,unknown
51.0411031,13.9233318,Schullwitz Gasthaus,0,unknown
51.031446,13.897996,Schönfeld Schule,0,unknown
51.0301758,13.901267,Am Friedhof,0,unknown
51.1320542,13.5860344,Coswig Kaufland,0,unknown
51.1207156,13.7637775,Flughafenstraße,2,yes
51.1208501,13.7636233,Flughafenstraße,2,yes
51.1623386,13.8416947,"Grünberg, Lausaer Straße",0,unknown
51.0469221,13.8090599,Oehmestraße,0,unknown
51.0475511,13.8087032,Oehmestraße,0,unknown
50.9905018,13.9444739,Jessen Gasthaus,0,unknown
50.9743887,13.9311784,Rudolf-Renner-Straße,0,unknown
50.9711659,13.6594217,Abzweig Rabenau,0,unknown
50.9712839,13.6593901,Abzweig Rabenau,0,unknown
51.0256564,13.7250883,Helmholtzstraße,1,limited
51.0258053,13.72374,Helmholtzstraße,1,limited
50.9663831,13.7188533,Possendorf Niederdorf,2,yes
51.1474351,13.5381022,Neusörnewitz Elbgaustraße,0,unknown
51.0240932,13.7360214,Stadtgutstraße,0,unknown
51.0227521,13.7500926,D.-Stockstraße,0,unknown
51.0245371,13.7532147,Schurichstraße,0,unknown
51.1259514,13.5867188,Melanchthonstr. Richtung Meißen,2,yes
51.0822237,13.7000987,Wächterstraße,2,yes
51.0854178,13.6837573,Fürstenhainer Straße,-1,no
51.0861149,13.682783,Fürstenhainer Straße,-1,no
51.0875482,13.6800064,Seewiesenweg,0,unknown
51.0881639,13.6792954,Seewiesenweg,0,unknown
51.0911998,13.67391,Spitzhausstraße,0,unknown
51.0914782,13.6738179,Spitzhausstraße,0,unknown
50.9619848,13.8563731,Dohna Bahnhof,0,unknown
51.1756778,13.5441648,Oberauer Straße,0,unknown
51.176032,13.5449942,Oberauer Straße,0,unknown
51.1747292,13.5477036,Weinböhlaer Straße◄,0,unknown
50.989541,13.6650971,Freital Rudeltstraße,0,unknown
50.9820405,13.6207544,Bahnhof Hainsberg West,-1,no
51.0312774,13.7511064,Weberplatz,1,limited
51.0312065,13.7507309,Weberplatz,1,limited
50.99536,13.7884413,Schulbus,0,unknown
51.1451804,13.5524073,Bahnhof Neusörnewitz,0,unknown
51.108692,13.6308023,Moritzburger Straße,0,unknown
51.1091913,13.6311516,Moritzburger Straße,0,unknown
51.1214094,13.6546333,Lößnitzgrund,0,unknown
51.1263903,13.6533675,Lößnitzgrundstraße Süd,0,unknown
51.1242493,13.6860542,Reichenberg Gutshof,0,unknown
51.1243672,13.6860254,Reichenberg Gutshof,0,unknown
51.127978,13.6790249,Reichenberg Gutshof,0,unknown
51.0427,13.6799917,Julius-Vahlteich-Straße,2,yes
50.9724712,13.6654308,Obernaundorf Gasthof,-1,no
50.972559,13.6654859,Obernaundorf Gasthof,-1,no
51.0679025,13.888319,"Weißig, Zum Hutbergblick",0,unknown
51.0681795,13.8859001,"Weißig, Radeberger Straße",0,unknown
51.0606606,13.8825182,"Weißig, Heidestraße",0,unknown
50.9927125,13.6569679,Am Hexenberg,0,unknown
51.0450907,13.702196,Betriebshalt Gröbelstraße,-1,no
51.0679219,13.6660214,Hammeraue,0,unknown
51.0679681,13.6665346,Hammeraue,0,unknown
50.9961638,13.6512296,Deuben Sachsenplatz,0,unknown
51.0087183,13.8590648,Kleinzschachwitz Fähre,0,unknown
51.0083012,13.8544751,"Kleinzschachwitz, Freystraße",-1,no
51.0537336,13.863877,"Dresden, Hornweg",1,limited
51.0452012,13.8647136,Zachengrundring,0,unknown
51.0457803,13.8662392,Zachengrundring,0,unknown
51.0794767,13.7139852,Mickten,2,yes
51.080541,13.713357,Mickten,-1,no
51.080803,13.7130076,"Mickten, Dreyßigplatz",-1,no
51.0788474,13.7075582,Trachauer Straße,2,yes
51.0763222,13.7321557,Liststraße,-1,no
51.038004,13.7462139,Lennéplatz,-1,no
51.037595,13.7483149,Lennéplatz,2,yes
51.0380098,13.7456354,Lennéplatz,-1,no
51.1388265,13.5971875,"Coswig, Alteheim",0,unknown
51.138685,13.59715,"Coswig, Altenheim",0,unknown
51.0539924,13.7813629,Augsburger Straße,0,unknown
51.0663304,13.7393473,Bf. Neustadt,-1,no
51.0504552,13.7131068,Cottaer Straße,-1,no
51.0582503,13.7232731,Weißeritzstraße,2,yes
51.0580443,13.7237825,Weißeritzstraße,-1,no
51.0849768,13.7274298,Trachenberger Platz,2,yes
51.021763,13.7104782,"Dresden, Kotteweg",2,yes
51.0989363,13.7688702,Moritzburger Weg,-1,no
51.1103516,13.7634487,Am Hellerrand,-1,no
51.112451,13.7597919,Heinrich-Tessenow-Weg,-1,no
51.1125548,13.7598695,Heinrich-Tessenow-Weg,-1,no
51.0023725,13.7978265,Georg-Palitzsch-Straße,-1,no
51.0076413,13.8022198,Albert-Wolf-Platz,-1,no
51.0078397,13.802916,Albert-Wolf-Platz,-1,no
51.0089768,13.8031504,Albert-Wolf-Platz,-1,no
51.0139057,13.8118966,Breitscheitstraße,0,unknown
51.0139993,13.8117208,Breitscheitstraße,0,unknown
51.016891,13.8155431,Abzweig nach Reick,0,unknown
51.0157199,13.8153976,Abzweig nach Reick,0,unknown
51.0167359,13.8154812,Abzweig nach Reick,0,unknown
51.027182,13.8011109,Rennplatzstraße,0,unknown
51.0275339,13.7995363,Rennplatzstraße,0,unknown
51.0282349,13.7956122,Rauensteinstraße,-1,no
51.0285616,13.7945631,Rauensteinstraße,-1,no
51.0305781,13.7876922,Liebstädter Straße,-1,no
51.0375473,13.7772975,Karcherallee,-1,no
51.0399442,13.7713329,Lipsiusstraße,2,yes
51.039346,13.7718567,Lipsiusstraße,2,yes
51.0420995,13.7659121,Comeniusplatz,-1,no
51.0542991,13.7194391,Schäferstraße,-1,no
51.0538792,13.7191253,Schäferstraße,-1,no
51.1278786,13.7927995,Industriepark Klotzsche,-1,no
51.0433055,13.7876071,Bergmannstraße,-1,no
50.9983208,13.8177902,Mühlenstraße,0,unknown
51.0343783,13.7473671,Strehlener Platz,-1,no
51.0671011,13.7834377,Angelikastraße,2,yes
51.0160542,13.5715653,Braunsdorf Wendeplatz,0,unknown
51.0161595,13.5717015,Braunsdorf Wendeplatz,0,unknown
50.967845,13.8756253,Geschwister-Scholl-Straße,0,unknown
50.9628799,13.865972,Am Kronenhügel,0,unknown
50.9697781,13.865326,Böhmischer Weg,-1,no
50.9699242,13.8655044,Böhmischer Weg,-1,no
50.9671887,13.8695592,Johanniter-Stift,0,unknown
50.9672926,13.8693279,Johanniter-Stift,0,unknown
50.9804557,13.8549183,Breitscheidstraße,0,unknown
50.9793906,13.85355,Einkaufszentrum,0,unknown
50.9866368,13.8292588,Krebser Straße,0,unknown
50.9701394,13.871171,Pestalozzi-Gymnasium,0,unknown
50.9691901,13.873703,Karl-Marx-Straße,0,unknown
50.9565405,13.9087662,Siedlung,0,unknown
50.962965,13.877686,Kuhtreppen,0,unknown
51.0749977,13.7605372,Hans-Oster-Straße,0,unknown
51.0747505,13.7609973,Hans-Oster-Straße,0,unknown
50.9990321,13.6472527,Deuben Busbahnhof,2,yes
51.0120857,13.6673724,Auenstraße,0,unknown
50.9630723,13.641341,Rabenau Markt,0,unknown
50.9755056,13.7155479,Käferbergstraße,0,unknown
51.0705204,13.7879483,Jägerpark Heideblick,0,unknown
51.0727743,13.7652529,Marienallee,0,unknown
51.0604528,13.7770608,K.-Kollwitz-Ufer,2,yes
51.0604614,13.7772854,K.-Kollwitz-Ufer,0,unknown
51.0666303,13.7766582,Waldschlößchen,0,unknown
51.059058,13.7771613,Pfotenhauerstraße,2,yes
51.0678528,13.776354,Waldschlößchen,0,unknown
51.0059526,13.7305974,"Bannewitz, Nöthnitzer Hang",0,unknown
51.0066029,13.6573465,Döhlen Platz des Friedens,2,yes
51.0618849,13.8487332,Grundstraße,0,unknown
51.0631416,13.9501264,Rossendorf Forschungszentrum,0,unknown
51.0672172,13.7769833,Waldschlößchen,0,unknown
51.0710612,13.7657757,Arno-Holz-Allee,0,unknown
51.1477484,13.5531543,Bahnhof,-1,no
51.0505078,13.8430017,"Dresden, Auf der Höhe",1,limited
50.9828618,13.95516,"Pirna Zatzschke, Weiße Taube",0,unknown
51.0438143,13.7259445,Ammon-/Budapester Str.,-1,no
51.1640463,13.5737554,Bahnhofstraße,0,unknown
51.0903546,13.7439161,Fabricestraße,0,unknown
51.0906444,13.7443206,Fabricestraße,0,unknown
51.0151669,13.6671748,Freital Fichtestraße,0,unknown
51.0562025,13.7810343,Universitätsklinikum,2,yes
51.0353569,13.9437352,Eschdorf Gasthaus,0,unknown
51.0364096,13.9498191,Eschdorf Brücke,0,unknown
51.0416048,13.9340105,Eschdorf Gassenberg,0,unknown
51.0700246,13.7753503,Waldschlößchenstraße,0,unknown
51.039109,13.9365705,Eschdorf Am Steinbruch,0,unknown
50.9980326,13.8793583,Söbrigener Straße,0,unknown
50.9597791,13.9474146,Pirna Landratsamt,2,yes
50.9928991,13.6481065,Freital Krönertstraße,0,unknown
50.9951514,13.6528532,Freital Körnerstraße,0,unknown
50.9939257,13.6497928,Freital Mühlenstraße,0,unknown
50.9938869,13.6498867,Freital Mühlenstraße,0,unknown
50.9950956,13.6529014,Freital Körnerstraße,0,unknown
50.9881466,13.6383827,Freital Bf Hainsberg,0,unknown
51.024529,13.653909,Siedlerstraße,0,unknown
51.022079,13.653785,Freitaler Straße,0,unknown
51.0220743,13.6536645,Freitaler Straße,0,unknown
51.024531,13.65378,Siedlerstraße,0,unknown
51.0067913,13.6507566,Lutherstraße,0,unknown
51.0068773,13.6507297,Lutherstraße,0,unknown
51.0012804,13.7143874,"Boderitz, Cunnersdorfer Straße",0,unknown
50.9962155,13.7022252,"Cunnersdorf, Marienschacht",0,unknown
50.9961609,13.7020584,"Cunnersdorf, Marienschacht",0,unknown
51.0125985,13.6899556,50,0,unknown
50.9576753,13.9434445,Pirna Bergstraße,0,unknown
50.9577956,13.9431589,Pirna Bergstraße,0,unknown
51.1148848,13.7805049,Stralsunder Straße,0,unknown
51.0191184,13.6382877,Kohlsdorfer Straße,0,unknown
51.087665,13.7297036,Betriebshof Trachenberge,2,yes
51.0888415,13.7310184,Maxim-Gorki-Straße,-1,no
51.0928929,13.7368409,Lauterbacher Straße,0,unknown
51.035531,13.8533533,"Pappritz, Kurze Straße",0,unknown
51.0354157,13.8867928,Schönfeld Schmiede,0,unknown
51.0354764,13.8869658,Schönfeld Schmiede,0,unknown
51.0315882,13.8978208,Schönfeld Schule,0,unknown
51.0720563,13.7890623,Mathias-Oeder-Straße,0,unknown
51.0776069,13.7498991,Schanzenstraße,0,unknown
51.1333579,13.5986528,Coswig Bergstraße,0,unknown
51.0607786,13.7123042,Betriebshof Waltherstraße,-1,no
51.1290204,13.5930133,"Coswig, Krankenhaus",0,unknown
51.1304261,13.5971005,"Coswig, Steinstraße",0,unknown
51.1288447,13.5885982,Jugendclub,0,unknown
